R,R_filter,G,G_filter,B,B_filter,AC_red,DC_red,AC_green,DC_green,AC_blue,DC_blue,RR,POS_AC,CHROM_AC,Pridict_SPO2,RR_filter
186.35089974293058,127.39175455729166,128.25964010282777,116.99639973958334,66.3508997429306,82.41585611979167,0.10645312500000159,127.43063498263889,0.11284396701387323,117.0492314453125,0.09324327256942411,82.43652604166667,1.03,0.03016880663218098,0.0706647636563234,99,1.089050117016076
186.5684754521964,127.40852864583333,128.1860465116279,116.97911783854167,65.20671834625323,82.40705078125,0.10645312500000159,127.43097721354167,0.12549999999998818,117.04620876736112,0.09554036458331439,82.43657237413194,1.08,0.03016880663218098,0.07061777454145518,99,1.0681601072733111
186.53063885267275,127.38546223958333,128.61147327249023,116.97084309895833,65.83441981747066,82.41349934895834,0.1116503906250017,127.42953993055556,0.1300334201388864,117.04246744791668,0.09554036458331439,82.4363591579861,1.07,0.03016880663218098,0.06694608403080507,99,1.0553698733909522
186.66237113402062,127.41103190104167,128.50644329896906,116.987939453125,65.55798969072166,82.3728125,0.1116503906250017,127.4286794704861,0.11844411892361961,117.0381533203125,0.12891677517359312,82.43571050347221,1.03,0.026601231329579554,0.06642075763956677,99,1.0429051909224507
186.7306701030928,127.376435546875,128.69458762886597,116.96518229166666,65.55154639175258,82.39508138020834,0.1099492187500033,127.42591178385418,0.11844411892361961,117.03347330729167,0.12891677517359312,82.43511273871528,1.03,0.02934460299574415,0.06418122261791502,99,1.0275169037140597
186.8602564102564,127.40371744791666,128.77179487179487,116.978525390625,65.31153846153846,82.34606770833334,0.09499218750001148,127.42422960069445,0.10336881510417584,117.02908723958333,0.15202701822916254,82.43207595486112,1.04,0.03458264237655451,0.0664231957634348,99,1.0128981794536793
186.68341708542712,127.35364908854167,128.47361809045225,116.95965494791666,65.76130653266331,82.36015950520833,0.11163769531250978,127.42131032986111,0.10336881510417584,117.0252314453125,0.15202701822916254,82.42956738281251,0.97,0.03696418906599153,0.0664231957634348,99,0.9945988765820297
186.30066225165564,127.33484375,128.59602649006624,116.931064453125,64.76821192052981,82.38765950520833,0.12849131944444991,127.41935861545139,0.12262033420137186,117.02194032118055,0.15202701822916254,82.42770160590278,0.98,0.03696418906599153,0.06644797363050463,99,0.9700079379294401
186.17743979721166,127.32227213541667,128.60836501901142,116.955341796875,65.0,82.35357421875,0.13859255642361745,127.41688823784722,0.12262033420137186,117.01962044270833,0.15202701822916254,82.42568196614585,0.94,0.03696418906599153,0.06644797363050463,99,0.9439299814973766
186.07888040712467,127.33904622395833,128.18447837150129,116.94142903645833,64.23791348600508,82.361376953125,0.13859255642361745,127.41418554687499,0.12262033420137186,117.01647092013887,0.15202701822916254,82.42257899305557,0.94,0.03696418906599153,0.06644797363050463,99,0.9362916072459628
186.02882205513785,127.3071484375,127.59899749373433,116.91830078125,63.56015037593985,82.3621484375,0.14722298177085236,127.41039496527779,0.1257287326388763,117.01228504774305,0.15202701822916254,82.42062358940971,0.92,0.03696418906599153,0.06644797363050463,99,0.9300546737923204
185.70223325062034,127.31958984375,127.56947890818859,116.92228515625,63.10545905707196,82.36722330729167,0.14722298177085236,127.40660416666667,0.1257287326388763,117.00858463541665,0.15202701822916254,82.41700726996527,0.92,0.03696418906599153,0.06644797363050463,99,0.9352458294940483
185.35050251256283,127.282109375,126.97738693467336,116.885244140625,63.17336683417086,82.34899088541667,0.16316916232638334,127.40130208333332,0.15099761284720614,117.00449728732639,0.15202701822916254,82.41454123263888,0.96,0.03696418906599153,0.06644797363050463,99,0.9442993776455745
185.13962264150945,127.26837565104167,126.69308176100628,116.871796875,62.30691823899371,82.34742513020834,0.17179069010417436,127.39618988715277,0.1594954427083337,116.99954785156251,0.15202701822916254,82.41076649305553,0.96,0.03696418906599153,0.06644797363050463,99,0.9518351113450011
184.85157232704404,127.26464192708333,126.30440251572327,116.87697591145833,62.20377358490566,82.36646158854167,0.17179069010417436,127.39018381076387,0.1594954427083337,116.99405121527779,0.15202701822916254,82.4085896267361,0.96,0.03579997445239284,0.06644797363050463,99,0.9438970276162852
184.81908302354398,127.24797200520834,126.180916976456,116.863603515625,62.09665427509294,82.34133463541667,0.1797989366319399,127.38379448784721,0.1594954427083337,116.98825043402778,0.15202701822916254,82.40481814236112,0.93,0.034040512232678934,0.06644797363050463,99,0.9425148927378735
184.59181141439205,127.2521875,125.9937965260546,116.86994466145833,61.66625310173697,82.3649609375,0.1797989366319399,127.37756011284722,0.1594954427083337,116.98222254774306,0.15202701822916254,82.40122374131946,0.93,0.034040512232678934,0.06644797363050463,99,0.9364334259214152
184.7059553349876,127.2409375,126.06699751861042,116.85385091145834,60.9863523573201,82.336181640625,0.1797989366319399,127.3710451388889,0.1594954427083337,116.9757855902778,0.11897200520833451,82.39605088975695,0.93,0.034040512232678934,0.07395841713661479,99,0.935206949896562
184.5409429280397,127.24249348958334,125.75434243176178,116.86275065104167,61.98014888337469,82.348955078125,0.1797989366319399,127.36465407986114,0.1594954427083337,116.96863812934028,0.10943815104167243,82.39235904947918,0.93,0.034040512232678934,0.0834038031840681,99,0.9384394504862976
184.27509293680296,127.264072265625,125.48079306071871,116.867421875,61.04956629491946,82.35787109375,0.1797989366319399,127.35867621527781,0.1594954427083337,116.96205447048611,0.10943815104167243,82.39009776475697,0.93,0.034040512232678934,0.08610464027736002,99,0.9310749352351925
184.28446115288222,127.23757486979167,125.50877192982456,116.86398111979166,60.37719298245614,82.342548828125,0.1797989366319399,127.35235503472225,0.1594954427083337,116.95557248263889,0.10812879774306339,82.38646093750002,0.93,0.034040512232678934,0.09568937145287688,99,0.9185855091691905
183.88471177944862,127.241884765625,125.76190476190476,116.86661458333333,59.8859649122807,82.34547200520834,0.1797989366319399,127.3458153211806,0.1594954427083337,116.94832834201388,0.09687369791667777,82.3828849826389,0.93,0.034040512232678934,0.1034987111956664,99,0.9086638111443439
184.03773584905662,127.28325520833333,125.30817610062893,116.88283203125,60.4251572327044,82.34759765625,0.1797989366319399,127.34027853732641,0.13367469618056305,116.94142404513887,0.09687369791667777,82.37981597222223,0.85,0.034040512232678934,0.10424674637788771,99,0.8902160350158449
183.97861635220127,127.26597981770833,125.54088050314465,116.88869140625,59.97232704402516,82.362763671875,0.14846614583332496,127.3335021701389,0.13367469618056305,116.93582443576388,0.09687369791667777,82.37729372829861,0.95,0.034040512232678934,0.10424674637788771,99,0.8787537710694844
183.79622641509434,127.29095052083333,125.30943396226415,116.89958658854167,60.106918238993714,82.35784505208333,0.13857519531248386,127.32855045572917,0.09705457899305259,116.93028298611112,0.09687369791667777,82.37450141059027,0.85,0.034040512232678934,0.10424674637788771,99,0.8828418203088647
183.57496902106567,127.28457356770834,125.30607187112763,116.90352213541667,59.687732342007436,82.35143880208334,0.13857519531248386,127.32384483506944,0.10433539496527544,116.9269377170139,0.09687369791667777,82.37268142361111,0.87,0.034040512232678934,0.10424674637788771,99,0.9119269321840758
183.56629491945478,127.26282877604167,125.25898389095416,116.91444986979167,59.811648079306075,82.38953125,0.13338932291664207,127.31821278211805,0.11833539496531387,116.92386545138886,0.10394357638890028,82.37159592013889,0.94,0.034040512232678934,0.10424674637788771,99,0.955549240515013
183.6757425742574,127.280556640625,125.22648514851485,116.92794921875,59.06683168316832,82.36462890625,0.12357052951388425,127.31330414496527,0.13491948784722751,116.92078070746528,0.10394357638890028,82.36888259548611,1.04,0.034040512232678934,0.10424674637788771,99,1.007211419357632
183.45668316831683,127.2651171875,125.4059405940594,116.92844401041667,59.18688118811881,82.38704427083333,0.12188237847222183,127.30819856770833,0.1381191406250224,116.91807584635416,0.1052988281249867,82.36775368923612,1.06,0.034040512232678934,0.10424674637788771,99,1.0457726263621074
183.46782178217822,127.28474609375,125.03465346534654,116.91546875,59.03094059405941,82.3848046875,0.11817491319443718,127.30379123263889,0.1381191406250224,116.91497374131944,0.1052988281249867,82.36627886284721,1.08,0.034040512232678934,0.10424674637788771,99,1.064684227251126
183.0507614213198,127.29271809895833,124.8984771573604,116.88986002604166,59.04314720812183,82.376884765625,0.12805056423609074,127.30049001736111,0.1381191406250224,116.91142241753472,0.1052988281249867,82.36497981770835,1.04,0.0310792302308504,0.10424674637788771,99,1.057885496988437
183.31725888324874,127.25886393229166,124.35406091370558,116.88358723958333,58.295685279187815,82.390146484375,0.12805056423609074,127.2955011935764,0.1381191406250224,116.90823806423613,0.11173838975693684,82.36441634114584,1.04,0.0310792302308504,0.10424674637788771,99,1.0373811858197135
183.28465346534654,127.28151692708333,124.60148514851485,116.89391927083334,58.556930693069305,82.36720052083334,0.12805056423609074,127.29203634982638,0.1381191406250224,116.90567393663196,0.11173838975693684,82.362873046875,1.04,0.0310792302308504,0.10424674637788771,99,1.0127901284443077
183.3697270471464,127.307607421875,124.71464019851116,116.905263671875,59.31389578163772,82.368896484375,0.15484103732637777,127.2885888671875,0.1381191406250224,116.90291807725697,0.11173838975693684,82.36274251302082,0.94,0.0310792302308504,0.10424674637788771,99,0.9874464170405454
183.22641509433961,127.310380859375,124.67044025157233,116.919130859375,58.91698113207547,82.40379231770834,0.15981629774303485,127.28638704427084,0.14549880642360336,116.90138302951391,0.12676768663195048,82.36303287760417,0.95,0.0310792302308504,0.10424674637788771,99,0.9779164952922496
183.38490566037737,127.32283203125,124.7308176100629,116.94977864583333,58.31320754716981,82.389248046875,0.17496365017358073,127.2836908637153,0.17710481770832587,116.90042480468752,0.11286718750001512,82.36447222222222,1.01,0.03138525450900665,0.10424674637788771,99,0.9793028242915268
183.31453634085213,127.32341796875,124.6328320802005,116.93567708333333,58.84586466165413,82.40666015625,0.17655729166662582,127.28268315972224,0.17710481770832587,116.89962554253474,0.11286718750001512,82.36602224392361,1.0,0.037094383730695714,0.10424674637788771,99,0.9808196473556561
183.3275,127.34802408854166,124.87125,116.96624674479166,58.045,82.37807942708334,0.20072406684025168,127.28312250434028,0.19319943576387288,116.9007982855903,0.11286718750001512,82.3657029079861,0.98,0.037094383730695714,0.10424674637788771,99,0.9824760668716527
183.3119496855346,127.36019856770834,124.69056603773585,116.97354817708333,57.57610062893082,82.34113932291666,0.21163433159719602,127.28438671875001,0.19989398871527442,116.90140516493057,0.10630978732638141,82.36528841145832,0.96,0.037094383730695714,0.10177942358276214,99,0.9565649264857908
183.34223918575063,127.37413411458333,124.76081424936386,116.98622395833333,57.87786259541985,82.407392578125,0.22440028211802598,127.28555631510417,0.21107660590280375,116.90289832899303,0.10630978732638141,82.36682226562499,0.96,0.037094383730695714,0.10177942358276214,99,0.9356708720146139
183.515,127.4062890625,124.81125,116.99056966145834,58.30625,82.38657877604167,0.25325054253470114,127.28886100260416,0.21301334635418812,116.90530729166666,0.10630978732638141,82.36763661024305,0.89,0.037094383730695714,0.10177942358276214,99,0.9270303110279714
183.1001236093943,127.39984700520833,124.82447466007416,117.01410807291667,58.31520395550062,82.35969075520833,0.25325054253470114,127.29153624131945,0.23349099392359562,116.90836805555558,0.10630978732638141,82.3673855251736,0.94,0.037094383730695714,0.10177942358276214,99,0.9376241289582641
183.24876237623764,127.42419596354166,124.49133663366337,117.02888020833333,57.772277227722775,82.3491796875,0.26374598524304815,127.29627246093749,0.243475260416659,116.91315592447918,0.10424294704861836,82.36739181857638,0.94,0.04303426329891572,0.10177942358276214,99,0.9639113048864509
183.07292954264526,127.41678385416667,124.79975278121137,117.066015625,58.205191594561185,82.3744921875,0.26374598524304815,127.30121940104165,0.2710326605902935,116.91962988281249,0.10424294704861836,82.36829405381944,1.02,0.056878182328173287,0.10177942358276214,99,0.9995062980847641
183.09405940594058,127.425185546875,125.00123762376238,117.06658528645833,57.03712871287129,82.38223307291666,0.26374598524304815,127.30657085503474,0.2710326605902935,116.92595019531248,0.10424294704861836,82.36881976996527,1.02,0.06621753536894118,0.10177942358276214,99,1.0366934669380794
183.06471306471306,127.4437890625,124.94627594627595,117.10232421875,58.246642246642246,82.3629296875,0.26079861111114155,127.31309809027776,0.29035134548612973,116.93390755208333,0.10062868923611745,82.36953960503473,1.09,0.0830806905646033,0.10177942358276214,99,1.0704686160645607
183.06930693069307,127.45538736979167,124.85767326732673,117.133837890625,57.31311881188119,82.39001627604166,0.26562358940974207,127.31987141927083,0.3130685763889147,116.94270399305555,0.10062868923611745,82.37037478298612,1.14,0.09626989094409413,0.10177942358276214,99,1.0879538860341178
182.8813349814586,127.48070963541667,124.41903584672436,117.10571614583333,57.829419035846726,82.390361328125,0.27500640190974934,127.32786382378472,0.29702137586807,116.95109950086804,0.08467154947918232,82.37218077256945,1.06,0.1036700525252606,0.10177942358276214,99,1.0871670499031152
182.62577447335812,127.46825520833333,124.34820322180917,117.109150390625,57.14622057001239,82.382998046875,0.2676259765625275,127.33538921440973,0.28576649305556145,116.95931282552081,0.08467154947918232,82.37331553819445,1.05,0.11062131682677032,0.10177942358276214,99,1.079498413931881
182.5369211514393,127.47316080729166,124.47559449311639,117.09837239583334,57.89486858573216,82.38081380208334,0.2676259765625275,127.34235883246528,0.282725260416683,116.96701117621527,0.08467154947918232,82.37408029513887,1.04,0.11483945084540806,0.10177942358276214,99,1.0644855687754142
182.68710888610764,127.48827473958333,124.28535669586984,117.09949544270833,57.60450563204005,82.350439453125,0.25677636718754115,127.35071549479167,0.27284765625000773,116.97486165364583,0.0781724175347307,82.37434331597221,1.05,0.12196490325027257,0.10177942358276214,99,1.0485205854133106
182.62,127.48453776041667,124.4175,117.123427734375,57.68125,82.3791015625,0.22036816406252058,127.35880392795139,0.24972591145832723,116.98342209201388,0.07297775607639778,82.37546430121527,1.09,0.12694945102273436,0.10177942358276214,99,1.04412450186073
182.855,127.51121744791666,124.47,117.133916015625,57.15375,82.35104166666666,0.22036816406252058,127.36640266927083,0.23826692708333042,116.99179155815973,0.06529687500001558,82.37557910156251,1.05,0.13571154587262285,0.10177942358276214,99,1.0468719761032212
182.78848560700877,127.51656575520833,124.16645807259074,117.12210286458334,58.0162703379224,82.34481119791667,0.20822981770832882,127.37475553385416,0.22183029513891483,116.99957194010416,0.0709289279513996,82.3749806857639,1.04,0.1413893024331486,0.09731071936308551,99,1.045466044493379
182.65832290362954,127.53435546875,124.4793491864831,117.12691080729167,57.35794743429287,82.35596028645833,0.20822981770832882,127.38286903211807,0.21578472222225287,117.00714941406248,0.0709289279513996,82.37491786024307,1.02,0.14589891316797177,0.1019794671147365,99,1.0373702813778256
182.59798994974875,127.53166341145834,124.84798994974874,117.13907552083333,57.67964824120603,82.31848958333333,0.20822981770832882,127.39110536024306,0.21578472222225287,117.0150011935764,0.09608940972223934,82.3738195529514,1.02,0.15495931036741745,0.10959831987243189,99,1.0350553929783337
182.62688442211055,127.52803385416667,124.70854271356784,117.16600260416666,57.33040201005025,82.37399739583333,0.1959271918402834,127.3999455295139,0.21578472222225287,117.0233862847222,0.09608940972223934,82.37330175781251,1.06,0.15722368283182572,0.10959831987243189,99,1.0370468717179067
183.01861042183623,127.5455859375,124.41811414392059,117.17443684895834,58.007444168734494,82.3563671875,0.1959271918402834,127.40877983940973,0.21578472222225287,117.0316025390625,0.09608940972223934,82.37302636718749,1.06,0.1632229328851609,0.10959831987243189,99,1.0542427217347978
182.84615384615384,127.52478190104166,124.82009925558313,117.17466145833333,58.39578163771712,82.357158203125,0.18948307291668698,127.4174353298611,0.21578472222225287,117.0398097873264,0.09608940972223934,82.37203016493055,1.08,0.16607150636410392,0.10959831987243189,99,1.0714259280576663
182.85929648241205,127.53648763020833,124.73618090452261,117.16873046875,58.01005025125628,82.344599609375,0.18948307291668698,127.42582671440974,0.21578472222225287,117.04825184461808,0.09608940972223934,82.3706899956597,1.08,0.1669432060835728,0.10959831987243189,99,1.1009285910025433
182.47582697201017,127.53223307291667,124.73282442748092,117.13417643229167,57.979643765903305,82.34543294270833,0.18948307291668698,127.43381054687501,0.21578472222225287,117.05639572482637,0.09608940972223934,82.36964160156249,1.08,0.1669432060835728,0.10959831987243189,99,1.1206401456011432
182.67430025445293,127.473837890625,124.47328244274809,117.14771484375,58.024173027989825,82.36636393229166,0.16336523437499295,127.44097634548612,0.20288856336807726,117.06519997829861,0.09608940972223934,82.36884884982639,1.14,0.1669432060835728,0.10959831987243189,99,1.1184551993126215
182.48982188295165,127.45389973958333,124.91857506361323,117.141005859375,57.6323155216285,82.33984049479167,0.14566851128471114,127.4467224392361,0.1887883029514228,117.07343619791665,0.09608940972223934,82.36793684895834,1.16,0.1669432060835728,0.10959831987243189,99,1.1015881754524057
182.31552162849871,127.47017578125,124.91348600508906,117.14231770833334,57.9440203562341,82.36448567708334,0.14566851128471114,127.45214138454861,0.17338606770836407,117.08133799913193,0.09608940972223934,82.36778982204861,1.1,0.1669432060835728,0.10959831987243189,99,1.0849220263732884
182.54325699745547,127.473642578125,124.96946564885496,117.13221354166667,57.600508905852415,82.35478190104166,0.14566851128471114,127.45758344184028,0.1550823567708619,117.08844075520831,0.09596788194446049,82.36615614149306,1.03,0.1669432060835728,0.10959831987243189,99,1.0744794008212057
182.54020100502512,127.48104166666667,124.99748743718592,117.13051106770833,57.46356783919598,82.350986328125,0.14566851128471114,127.46285709635416,0.1550879991319647,117.09446516927083,0.09596788194446049,82.36488075086807,1.03,0.1669432060835728,0.10959831987243189,99,1.0706603530458454
182.14503816793894,127.44130208333333,124.73409669211196,117.09034830729166,57.916030534351144,82.33767578125,0.17833029513887766,127.46678656684026,0.20040646701389164,117.0996208767361,0.09590028211808033,82.36258127170139,1.07,0.1669432060835728,0.10959831987243189,99,1.066043184174032
182.58269720101782,127.414638671875,124.55089058524173,117.05965494791667,57.00254452926209,82.341591796875,0.20721419270833508,127.46900705295138,0.23421343315975207,117.10273448350696,0.09590028211808033,82.36136501736111,1.08,0.1630044503784366,0.10959831987243189,99,1.0644675347010515
182.6195244055069,127.42599934895833,124.56695869837297,117.06055013020833,57.550688360450565,82.356728515625,0.20721419270833508,127.4712004123264,0.23621831597223775,117.1056345486111,0.09590028211808033,82.36188465711805,1.09,0.1568211133277991,0.1048608979065899,99,1.0623816003154931
182.5,127.41078776041667,124.47969543147208,117.06800455729167,57.89720812182741,82.37084635416667,0.21448025173609153,127.47242220052081,0.23621831597223775,117.10836056857642,0.07497146267361643,82.36066644965278,1.07,0.1568211133277991,0.10300297074172841,99,1.0602515555583953
182.45625,127.38094401041667,124.69875,117.04071614583333,58.06125,82.376220703125,0.2434791666666598,127.47157736545138,0.2604498697916995,117.11003211805557,0.07497146267361643,82.36032118055554,1.05,0.15208328265311255,0.08363730916636422,99,1.0565186371435094
182.58269720101782,127.36170572916667,124.3473282442748,117.0215234375,57.37404580152672,82.340146484375,0.2614460720485994,127.47030598958332,0.2798897569444847,117.11027929687502,0.07497146267361643,82.3596697048611,1.05,0.1391484231768999,0.07844079784558194,99,1.0413553482658273
182.73155216284988,127.30287760416667,124.09033078880407,116.99830729166666,57.646310432569976,82.35695963541667,0.3162302517360871,127.4662620442708,0.302086805555561,117.10926019965277,0.07497146267361643,82.35992903645834,0.96,0.12390894278465707,0.06669146014414165,99,1.0165664173878628
182.5782227784731,127.30530598958333,124.62828535669587,116.99056640625,57.5369211514393,82.34302408854167,0.3162302517360871,127.46254611545136,0.3073127170139003,117.10674522569444,0.07497146267361643,82.3588800998264,0.98,0.11963291418174408,0.06995796166792295,99,0.9880211384565628
182.59745222929936,127.32495442708333,124.20764331210191,116.98425455729166,57.56942675159236,82.35219075520833,0.3162302517360871,127.45920507812501,0.3108802083333302,117.10400086805554,0.07497146267361643,82.35787868923613,0.99,0.11963291418174408,0.07671008773967075,99,0.9582802687726003
182.68935643564356,127.33046875,124.55074257425743,116.98987630208333,57.867574257425744,82.34449869791666,0.3162302517360871,127.455427734375,0.3108802083333302,117.10025260416666,0.07497146267361643,82.35726432291669,0.99,0.11963291418174408,0.08348318535129562,99,0.9342558441653414
182.5427135678392,127.34333658854166,124.68718592964824,116.986396484375,57.92713567839196,82.33974283854167,0.3162302517360871,127.45169270833334,0.2743629557291598,117.09533789062498,0.07351052517361722,82.35558854166668,0.89,0.11963291418174408,0.08559251553667166,99,0.9246536166393827
182.40660736975858,127.31636067708334,124.571791613723,116.9894140625,58.209656925031766,82.35764973958334,0.31487087673606595,127.4462144097222,0.2695838758680651,117.09146115451387,0.07122949218752694,82.35449815538195,0.88,0.11963291418174408,0.09190365309640586,99,0.9002175913770232
182.176844783715,127.33505533854166,124.60941475826972,116.992998046875,57.70610687022901,82.38722981770833,0.31487087673606595,127.4417744140625,0.2625806206597048,117.08758940972221,0.08792057291667277,82.35463921440973,0.86,0.11963291418174408,0.09656451687694817,99,0.8705115182868606
182.31305449936627,127.347958984375,124.37515842839036,116.98971354166666,57.28643852978454,82.34578450520833,0.31487087673606595,127.43760101996529,0.2625806206597048,117.08396744791666,0.08792057291667277,82.35347157118056,0.86,0.11963291418174408,0.09690525053632437,99,0.8477519576570394
181.780205655527,127.31727864583333,124.55784061696659,116.998837890625,58.00385604113111,82.36417643229167,0.31487087673606595,127.43190115017362,0.2625806206597048,117.08061219618055,0.08792057291667277,82.35392947048611,0.86,0.11963291418174408,0.10193837127764444,99,0.8474473136243753
182.23019801980197,127.30997721354167,124.49752475247524,116.99270833333334,57.36014851485149,82.34916341145833,0.31487087673606595,127.42608246527779,0.2625806206597048,117.07625488281249,0.08792057291667277,82.35293153211805,0.86,0.11963291418174408,0.1095164943120358,99,0.8542597765731939
182.23378212974296,127.323310546875,124.42227662178702,117.00148111979166,56.78580171358629,82.374765625,0.31487087673606595,127.41981890190972,0.2625806206597048,117.07184038628473,0.08792057291667277,82.35372233072917,0.86,0.11963291418174408,0.11019685735623347,99,0.86891919559542
182.00743494423793,127.31115559895834,124.34448574969021,117.01125,57.92812887236679,82.37991536458334,0.31487087673606595,127.4129718967014,0.2625806206597048,117.06814529079861,0.08792057291667277,82.35489246961805,0.86,0.11963291418174408,0.11039652716526638,99,0.8796990633651157
181.7355889724311,127.26131184895833,124.53007518796993,117.00381510416666,57.290726817042604,82.39633463541666,0.3039424913194182,127.40387044270834,0.2625806206597048,117.06404210069445,0.09542632378474991,82.35623828124999,0.89,0.11963291418174408,0.11928411050489912,99,0.8870874326567856
181.79429987608427,127.27044596354166,124.0285006195787,116.98927734375,57.59851301115241,82.36939778645834,0.3001905381943999,127.39516319444445,0.2625806206597048,117.05904882812499,0.06819270833334201,82.35793522135415,0.9,0.11963291418174408,0.11944202841340151,99,0.8886021015757489
181.91844416562108,127.281689453125,123.85069008782936,116.95286458333334,57.323713927227104,82.37500651041667,0.3001905381943999,127.38695171440972,0.2625806206597048,117.05194422743055,0.06819270833334201,82.35796885850694,0.9,0.11963291418174408,0.11944202841340151,99,0.8870432248360384
181.76256281407035,127.28364583333334,123.98743718592965,116.95919921875,57.753768844221106,82.38212890625,0.2740453559027287,127.37822037760415,0.2545979817708002,117.04476963975694,0.06819270833334201,82.35882758246525,0.95,0.11963291418174408,0.11944202841340151,99,0.9099758474156172
181.89585947302385,127.27462890625,123.62735257214554,116.96483072916666,57.68130489335006,82.389248046875,0.2740453559027287,127.36988194444446,0.24022493489579233,117.03777528211806,0.06819270833334201,82.3598972439236,0.91,0.11963291418174408,0.11944202841340151,99,0.9361572390477892
181.88095238095238,127.29713541666666,123.65789473684211,116.9763671875,57.52756892230576,82.38983072916666,0.261806966145798,127.3619035373264,0.2022611762152593,117.03136317274306,0.06819270833334201,82.36140494791665,0.84,0.11963291418174408,0.11944202841340151,99,0.9543932662997321
181.72396486825596,127.30116536458333,124.01003764115433,116.983759765625,57.67001254705144,82.382734375,0.19624598524302428,127.35420128038194,0.2022611762152593,117.02634928385417,0.06819270833334201,82.36264832899305,1.02,0.11414935318771473,0.11944202841340151,99,0.964123716175086
181.67811704834605,127.32722330729166,123.95674300254453,117.010166015625,57.11323155216285,82.413037109375,0.18156901041665208,127.34931412760417,0.18731597222222263,117.02176432291668,0.07692936197916822,82.36420410156249,1.02,0.10385635749754703,0.11944202841340151,99,0.9696406171612075
181.94723618090453,127.36111002604167,123.71231155778895,117.02263997395833,58.24874371859296,82.41133463541667,0.18156901041665208,127.34622113715278,0.18072601996527737,117.01781879340278,0.0737384982638929,82.36658723958332,1.0,0.0968564019260481,0.11944202841340151,99,0.9607527956269337
181.8856783919598,127.37749674479167,123.9321608040201,117.05529296875,57.96356783919598,82.44422200520833,0.19774934895829688,127.34313183593751,0.16351909722223468,117.01491796875001,0.09988237847221626,82.3692451171875,0.9,0.08774678476092611,0.11944202841340151,99,0.9429211191406315
182.0484076433121,127.39334309895834,123.73375796178344,117.082041015625,57.321019108280254,82.43239583333333,0.21627235243053633,127.34045518663194,0.18854177517360426,117.01324555121526,0.09988237847221626,82.37183224826389,0.92,0.07334089070127518,0.11944202841340151,99,0.9208747114148215
181.93654822335026,127.43608072916666,123.86421319796955,117.10207682291667,57.76142131979695,82.40578450520833,0.26050868055550325,127.3389564887153,0.20952539062497522,117.01229774305557,0.09988237847221626,82.37365885416668,0.86,0.07079348498167533,0.11944202841340151,99,0.8995855191332432
182.1166032953105,127.42937174479167,123.71356147021547,117.11505533854167,57.1191381495564,82.45391276041667,0.26050868055550325,127.3385588107639,0.22168033854164548,117.01312131076389,0.09615256076389755,82.37753342013889,0.89,0.07649213729404482,0.11944202841340151,99,0.8907587823470875
181.93935643564356,127.44353841145833,124.19183168316832,117.12893229166667,58.08910891089109,82.45855143229167,0.26740071614580074,127.33952213541667,0.23324804687496226,117.01543055555558,0.09664257812499955,82.38143207465278,0.91,0.08172911758673959,0.11944202841340151,99,0.8970399361299202
181.7889447236181,127.45250325520833,124.31532663316582,117.158740234375,57.78517587939699,82.45646484375,0.2754820963541391,127.34040559895833,0.25978298611109096,117.01870355902778,0.09664257812499955,82.38475661892362,0.96,0.08193424405413917,0.11944202841340151,99,0.9164108198684239
181.7609756097561,127.483193359375,124.19146341463414,117.18682942708334,58.04024390243902,82.47160481770834,0.3037586805555179,127.34281911892361,0.28391134982636856,117.02266438802084,0.10301280381945332,82.388115234375,0.95,0.08193424405413917,0.11564908490047937,99,0.9413917518036118
181.60476787954832,127.51160481770833,124.40150564617315,117.19810546875,57.851944792973654,82.466259765625,0.3278147786458021,127.34717447916667,0.28994108072913605,117.02791069878474,0.10301280381945332,82.39111653645834,0.9,0.08193424405413917,0.1154448657229368,99,0.9675924336634675
181.93654822335026,127.50956380208333,124.15228426395939,117.24211263020834,56.66497461928934,82.47301106770833,0.3278147786458021,127.35210308159724,0.32659526909719716,117.03526367187501,0.09934559461807169,82.39554535590278,1.0,0.08193424405413917,0.1154448657229368,99,0.9846655881309461
181.71446700507613,127.52455403645833,124.23857868020305,117.2458984375,57.984771573604064,82.44784505208334,0.32230186631942104,127.35949229600693,0.32659526909719716,117.04351671006945,0.09934559461807169,82.39857486979167,1.01,0.08193424405413917,0.1154448657229368,99,0.9763804099303418
181.87732342007436,127.58800130208333,124.27757125154895,117.27569661458334,58.01734820322181,82.4819921875,0.36164442274304065,127.3689154730903,0.3424218749999852,117.05302105034723,0.09933528645835565,82.40320713975694,0.95,0.08193424405413917,0.1154448657229368,99,0.959826097279891
181.72648514851485,127.566689453125,124.20173267326733,117.296337890625,58.368811881188115,82.50233723958333,0.36164442274304065,127.37697330729166,0.34329036458332496,117.063423828125,0.10997092013889187,82.40821202256944,0.95,0.08193424405413917,0.1154448657229368,99,0.9598728101483583
181.39798488664988,127.59308268229167,124.22670025188917,117.30791015625,57.38413098236776,82.511552734375,0.36164442274304065,127.38572710503475,0.3428266059027578,117.07402495659721,0.11361794704860984,82.4137804904514,0.95,0.08193424405413917,0.1154448657229368,99,0.9502137018389708
181.57788944723617,127.6046484375,124.2462311557789,117.295283203125,58.017587939698494,82.49997721354167,0.36164442274304065,127.39443750000004,0.3359322916666514,117.08432118055556,0.10545930989583496,82.41912163628473,0.93,0.08193424405413917,0.1154448657229368,99,0.9361695940583005
